amount,transaction_velocity,new_device,new_location,is_fraud
129.40840602400937,1,0,0,0
361.36470594110983,6,0,0,0
106.5232035515615,2,1,0,0
1178.1794699281834,1,1,0,0
64.31646379952709,0,1,0,0
712.1712524346368,4,0,0,0
5712.879886799935,0,0,0,0
1681.8487766767155,4,0,0,0
955.0820766198736,1,0,0,0
365.64883308698523,3,0,0,0
977.8891428190236,2,0,0,0
748.7475558795343,2,0,0,0
555.2711613166957,3,0,0,0
140.07892586034512,1,0,0,0
2176.8710598120474,1,1,0,0
597.4455297927822,1,1,0,0
216.44418206141358,2,0,0,0
458.48518338293525,1,0,0,0
534.6569346201339,1,1,0,0
1757.5777510905332,1,0,1,0
1322.8103228592781,3,0,0,0
1466.6583261701917,6,0,0,0
11.092560021533863,2,0,0,0
538.1180264409754,0,0,1,0
656.5147210381607,0,1,0,0
19.3788394664463,3,0,1,0
300.8527040218263,3,0,1,0
1428.324681714378,4,0,0,0
147.46771733388928,2,0,0,0
766.3850452648581,0,0,0,0
242.32875607689377,2,0,0,0
12.19483024877762,3,0,0,0
276.0189618502993,2,0,0,0
3724.455023142878,1,0,0,0
1617.1531579615473,2,0,0,0
3208.3475501912335,2,0,0,0
669.145624111168,1,0,0,0
116.2374541951925,1,0,0,0
793.9834770016945,4,0,0,0
605.8276310869285,2,1,0,0
1860.1908873998093,4,1,0,0
103.23231608662383,1,0,0,0
669.9017356298463,1,0,0,0
162.57618371792447,3,0,1,0
392.5625950137044,2,0,0,0
1336.959878024791,1,0,0,0
646.2981932916177,1,0,0,0
471.4258964215926,1,0,0,0
501.66154015857825,1,0,0,0
615.1621609169232,0,0,1,0
1537.194201894464,3,0,0,0
2226.4085163237464,4,0,1,0
3108.5580630223,1,0,1,0
1546.0096304556976,3,0,0,0
378.9306256040513,0,1,0,0
1165.1839346810204,3,0,0,0
575.5474933648939,1,1,0,0
293.9290402489777,2,0,0,0
1838.0437261905784,3,0,0,0
39.18411674375606,2,0,0,0
2320.362093040372,1,0,0,0
618.9259348392796,1,0,0,0
1013.9076313345574,2,1,0,0
1076.9112357162621,1,0,1,0
2254.9168980590207,2,0,0,0
1012.4428920042711,2,0,0,0
951.745864110872,3,1,0,0
68.97720078190541,5,0,0,0
730.6580419892181,2,0,1,0
162.7177737566215,2,0,0,0
1337.251919142745,1,0,0,0
717.8947323254283,4,0,0,0
1140.1463466715084,2,0,0,0
42.566119416354354,2,0,0,0
88.60393466847853,0,0,0,0
1259.9203799829265,1,0,0,0
74.81442963462634,1,1,0,0
73.92292686901209,1,0,0,0
12.18238000979597,2,0,0,0
3135.026486219789,3,0,0,0
1337.5360430156609,3,0,0,0
435.79763573369917,4,0,0,0
351.7379812300988,3,0,0,0
430.3264506668801,1,0,0,0
1490.1161997316503,3,1,0,0
1082.8490176285034,1,0,0,0
204.80715510999963,2,1,0,0
191.2928814550219,0,0,0,0
103.57949119433948,1,0,0,0
1079.7004100335128,1,0,0,0
1445.5037992237158,4,0,0,0
307.94794955359026,1,0,0,0
21.167418451615127,2,0,0,0
85.74490745693609,2,0,0,0
3437.655002837343,1,0,0,0
350.18856530362535,3,0,0,0
1466.3040433040203,4,0,0,0
979.932505488038,0,0,0,0
481.1691558293258,2,0,0,0
230.27801895590352,2,1,0,0
129.41008905710117,5,0,0,0
954.5456284794806,2,0,0,0
1490.0285583409177,2,0,0,0
1032.5556335637089,4,1,0,0
755.6656276864724,1,0,0,0
42.85658730910904,4,0,0,0
3457.411529753554,3,0,0,0
1603.0294488443599,6,0,0,0
346.4729286376472,0,0,0,0
3910.5405727172183,3,1,0,0
921.00580446948,1,0,0,0
873.2855020448503,1,1,0,0
1378.6166282050144,2,0,1,0
1670.0895338438768,2,1,0,0
1068.5058907480495,1,1,0,0
137.07566198038495,2,0,0,0
412.89389231550825,3,0,0,0
2632.251506424206,2,0,0,0
254.39638787094393,2,0,0,0
465.4811094126797,4,0,0,0
565.769226718731,1,0,0,0
578.756540923333,0,0,0,0
949.1744805522319,3,0,0,0
2866.035383780196,2,1,0,0
275.34872427418645,5,0,0,0
129.54093800495235,3,0,0,0
219.98665189386477,7,0,0,0
2179.703081100552,1,0,0,0
1037.9240810762278,4,0,0,0
336.7417778790184,1,0,1,0
1692.5311877747204,2,0,1,0
1975.9467391996955,4,0,0,0
1874.1481279810755,2,0,1,0
2512.399543274232,0,1,0,0
290.6745724146154,2,0,0,0
1406.6682208230554,2,0,0,0
617.1857078521142,0,0,0,0
1845.1510870734517,1,0,0,0
1303.7588019347568,3,1,0,0
1498.108753865593,0,0,0,0
1067.5841906842093,1,0,0,0
195.32019762394586,1,0,0,0
787.5170241922046,2,1,0,0
4177.926595016946,0,0,0,0
2770.7993880074328,0,0,0,0
44.133446117586075,0,0,0,0
180.1018011507549,3,0,0,0
141.25114015268525,3,0,0,0
1294.5538540603868,0,1,0,0
1702.5697806958462,2,0,0,0
240.1770083500529,3,0,0,0
704.921613839529,5,0,1,0
1836.9850704778037,3,1,0,0
1319.7636186471764,1,0,0,0
781.4041449537949,3,0,0,0
892.4465045700323,2,0,0,0
710.009650068406,0,0,0,0
353.1788500016205,2,0,0,0
832.4598074681555,4,0,0,0
1167.5936310968125,3,0,0,0
2066.1140751074527,2,1,1,0
1011.4021548748544,3,0,0,0
1431.800379585526,3,1,0,0
174.43867048912378,1,0,0,0
619.074518666376,1,0,0,0
9.375432164456157,5,0,0,0
283.2636673578669,2,0,0,0
1296.3136856112858,4,1,0,0
4804.835440886139,4,0,0,0
104.44770971109277,2,0,0,0
513.3192567214193,2,0,0,0
1609.7928189017482,3,0,0,0
228.20086126156374,4,1,0,0
809.8719123476156,1,0,0,0
1320.7736825681357,2,1,0,0
957.0748371647658,1,0,0,0
208.28540063345005,6,0,0,0
439.1013705229907,2,1,0,0
1531.5133748939875,2,0,0,0
807.9443351961764,1,0,0,0
5.243335834244976,4,1,0,0
1431.2530668276238,2,0,1,0
35.949877311554204,3,0,0,0
1369.373461353044,1,0,0,0
226.24906865187216,4,0,0,0
3171.8367195597857,4,1,0,0
458.7721412896034,0,1,0,0
395.9083443033564,8,0,1,1
161.2116083351189,3,0,1,0
364.7131863488572,2,1,0,0
2092.735612176639,3,0,0,0
5608.746230709056,0,0,0,0
459.3557682687801,2,0,0,0
595.3140605103695,2,1,0,0
1280.3893712449096,1,1,0,0
2173.275679463014,3,0,0,0
899.0510286786167,2,1,0,0
496.8005994559315,2,0,0,0
532.0864431503372,2,0,1,0
1189.4722687558444,3,1,0,0
3.223453352234625,3,0,1,0
966.5039188925853,3,0,0,0
439.26961172974956,1,0,0,0
1580.837488110796,2,0,0,0
97.60250898985603,3,0,0,0
887.2229893778367,0,0,0,0
655.7991618936114,3,1,0,0
1028.1319964746447,1,1,0,0
67.05217851068186,1,0,0,0
867.4619670881443,0,0,0,0
824.3603206028805,2,0,1,0
822.481893100684,3,0,0,0
925.0481327074117,2,0,0,0
1128.457057823754,4,0,1,0
1634.6993101159928,1,0,0,0
314.4651861262493,2,0,0,0
1743.2516888112311,1,0,0,0
689.6646162596095,2,0,0,0
80.18918746336912,4,0,1,0
60.335026075057606,0,0,0,0
406.8235083602549,3,0,0,0
1536.6381893970083,1,0,1,0
1229.9093840207843,2,0,0,0
1554.0739964735976,1,0,1,0
728.295833215188,2,0,0,0
580.1739118979033,3,0,0,0
159.52638422688284,3,0,0,0
397.7838153323653,1,0,1,0
569.1954172192331,1,1,0,0
92.77387160256173,3,0,1,0
249.246221980613,5,0,0,0
911.863780458761,1,1,0,0
1330.530906909701,3,0,0,0
6405.472880634143,1,0,0,0
2704.7556044043154,1,0,0,0
1028.8023098028725,2,0,1,0
546.8813099485977,0,0,0,0
1011.0887957798544,2,0,0,0
1540.1526347430927,2,0,1,0
125.94446448603402,1,1,0,0
527.4715511697289,4,0,1,0
1831.3465118380304,5,0,0,0
484.2371702849132,2,0,0,0
848.3336962100451,1,0,0,0
886.1722825317389,2,1,0,0
203.92473795035093,3,0,0,0
449.7860945489304,0,0,1,0
407.23360408863493,1,0,0,0
26.54595521466961,5,0,0,0
24.489191270530316,3,0,1,0
1781.9896121391394,0,1,0,0
318.92620643003505,4,0,1,0
729.9745937185206,2,0,0,0
354.85599007989305,2,0,0,0
2824.796036158523,1,1,0,0
300.15521820059433,4,1,0,0
561.5170164185904,1,0,0,0
2061.4464331155928,1,0,0,0
1844.7398709821284,3,0,0,0
205.91951269056196,2,0,0,0
1622.7425772487939,2,0,1,0
612.8341464824549,1,0,0,0
659.6521975537926,2,0,0,0
143.27005689790263,2,0,0,0
84.03564207332337,1,0,0,0
1301.7301014514392,2,0,0,0
686.09441459685,1,0,0,0
574.2105041411313,3,0,0,0
1307.513601315038,0,0,0,0
1450.3546989673853,1,1,0,0
173.05443076039947,2,0,1,0
942.186012916847,3,1,0,0
145.43519952787474,3,0,0,0
1391.8098878273495,0,0,0,0
1069.894100615944,1,1,0,0
3137.6327859603243,2,0,0,0
71.45090750853228,0,0,0,0
58.74702682483746,2,0,0,0
331.54629359486404,3,1,0,0
303.4127313563832,2,0,0,0
283.6618962957272,4,0,0,0
2367.172474216309,2,0,0,0
287.0771885636066,2,0,0,0
317.38517565419477,0,0,0,0
1424.612253597161,0,0,0,0
597.364098865057,2,0,0,0
1499.2863982584597,1,0,0,0
67.60043876192516,1,0,0,0
668.5934921037367,3,1,0,0
34.19152493794983,2,1,0,0
64.70195151063191,4,0,0,0
2369.125118145484,3,0,0,0
149.94579904644505,2,1,0,0
760.1862810622099,1,0,0,0
529.4914219185614,1,0,0,0
426.70405559453656,2,1,0,0
2300.9199370088268,5,0,0,0
22.06504935500153,4,0,0,0
1090.0183808326894,1,0,0,0
3307.554979468367,0,1,0,0
821.362860280852,0,0,0,0
2761.8064529191192,5,1,1,0
53.67283829582405,4,0,1,0
542.6488522972961,2,0,0,0
301.3183465506887,2,0,0,0
1312.3785630731404,4,0,0,0
3979.0761788416826,3,0,0,0
296.4269475836514,6,0,0,0
1061.8212598300315,0,1,0,0
220.76841513427965,3,0,0,0
833.1687421479584,1,0,1,0
623.4951681723219,1,0,0,0
3575.7411309081153,1,0,0,0
937.8394280377333,5,0,1,0
430.0237767529106,6,0,0,0
121.14644357562017,1,1,0,0
163.9868637214363,2,0,0,0
255.3012751408823,0,0,0,0
288.9717855613698,0,0,0,0
1901.2354942631105,4,0,0,0
823.7634851167945,2,0,0,0
741.0586447854434,1,0,0,0
121.9065063412979,2,1,0,0
1967.1111641550874,0,0,0,0
1283.0676118738606,0,0,1,0
70.06669271951631,2,0,0,0
1230.4369006024542,2,0,0,0
784.2503006173839,0,0,0,0
85.25874546966827,2,0,0,0
613.0441206067024,1,0,0,0
662.998818414935,3,0,0,0
181.25157762181647,4,0,1,0
2913.196927399496,4,1,1,0
1896.9558082346848,2,0,1,0
1105.704390260218,4,1,0,0
620.4462396688857,4,1,1,0
530.629671756844,2,1,0,0
1052.6073343140586,2,1,1,0
788.4074743037925,0,0,1,0
64.29653002712655,4,1,1,0
718.4704219340355,3,1,0,0
1641.9797883681324,2,1,0,0
614.7794951322301,3,0,0,0
53.35497350844933,3,1,0,0
1543.0801068112369,2,0,0,0
224.849733685874,6,0,0,0
299.24309074837026,1,0,0,0
179.97194341740163,2,0,0,0
400.7986104717142,2,1,0,0
1413.6717478165162,2,0,1,0
732.6905335240428,3,0,0,0
229.26383478708843,2,1,0,0
2102.3424012654878,3,0,0,0
2116.7850510798344,1,0,0,0
2044.6801801024367,1,0,0,0
272.8541664069208,0,0,0,0
600.0928964322931,6,0,1,1
4199.015724929951,2,0,0,0
1478.4643721827786,6,0,0,0
27.543278636881524,2,0,0,0
67.42758781911051,1,1,0,0
623.4930977710628,1,0,0,0
2399.3185496536807,0,0,0,0
773.7105860039205,2,0,0,0
688.7817390488921,2,1,0,0
111.46097451660441,5,1,0,0
1069.3839431309625,1,0,0,0
1726.5514506301995,1,0,1,0
478.71346196718423,2,0,0,0
1494.3779183383717,2,0,1,0
3337.565162052098,2,0,0,0
227.8627431134131,0,0,0,0
740.9300777021357,3,0,0,0
338.4673668890539,3,1,0,0
1574.333443217474,3,0,0,0
861.7868409396449,1,1,0,0
1006.714517833276,3,0,0,0
1599.0627194510662,1,0,0,0
504.1321959217804,2,0,1,0
2466.1642126129655,2,0,1,0
761.4878374553812,1,0,0,0
171.92161158931836,5,0,0,0
1190.395784496388,1,0,0,0
1576.2998459239548,2,0,0,0
380.9115447957103,1,0,0,0
1946.1649805133623,4,0,0,0
2365.9856460311667,2,1,1,0
324.2139595704644,1,0,0,0
4105.697122281738,1,0,0,0
151.65059038050552,1,0,0,0
225.66631631467578,3,0,0,0
203.61650026757172,1,0,0,0
2244.2191141841326,1,0,0,0
1062.1623885347033,3,0,0,0
164.9976262503038,3,0,1,0
580.3961948898719,2,0,0,0
955.2863355479618,0,0,0,0
87.15402533365734,1,0,1,0
2140.605440342273,2,0,0,0
1627.6198844536082,1,1,0,0
703.6153280818361,0,0,0,0
3415.0919230500876,0,1,1,0
540.8742270293948,0,0,0,0
4142.085376451174,2,0,0,0
1102.379371634689,0,0,0,0
1006.957709493521,0,1,0,0
181.46779570663477,5,0,0,0
2136.458624088056,3,0,0,0
557.7245313502252,1,0,1,0
177.0157444826844,0,1,0,0
12.687669122935624,2,0,1,0
820.4254417138757,0,0,0,0
749.5051146585031,1,0,0,0
1270.659844747094,1,0,1,0
2209.623605735428,2,0,0,0
82.7368001805495,2,0,0,0
1314.8912937605926,3,0,0,0
207.53099415526916,2,0,0,0
1953.1758525685584,2,0,0,0
1709.6092146110045,2,0,0,0
778.2558342991005,0,0,0,0
1238.7119433120627,2,0,0,0
377.38815061139644,0,0,0,0
637.0842867894617,0,0,0,0
1723.9339059589627,4,1,0,0
614.8263184240825,2,0,0,0
442.85279618655625,3,0,0,0
681.6385540848643,4,0,1,0
1761.7109952674239,4,0,0,0
408.28114046433365,1,0,0,0
190.8719189412956,3,0,0,0
1244.8434817352836,1,0,0,0
1748.574773284898,3,0,0,0
106.06907609808842,1,0,0,0
274.2712183081353,2,0,0,0
153.11853406083515,3,1,0,0
427.6208615560562,1,1,0,0
598.4753479202121,4,0,0,0
1381.6106944838227,2,0,0,0
1053.1063255355016,0,0,0,0
970.030615348931,1,1,1,0
434.443371406971,0,0,0,0
1841.6698450343083,1,0,0,0
637.3098440439261,4,0,0,0
3868.242416594891,2,0,0,0
1005.5103770097726,2,0,0,0
134.97785718102526,1,0,0,0
1127.5599445107553,1,1,0,0
393.19669691961025,4,0,0,0
1159.4048640248864,4,0,0,0
72.18490506954433,1,0,1,0
192.22819045912152,4,0,0,0
1936.1190510181302,0,0,0,0
257.70854330678486,2,0,0,0
1814.2574121128318,0,1,0,0
327.4991393787473,2,0,0,0
1029.6887677502348,1,0,0,0
1184.6623684296387,3,1,1,0
718.7824812885494,3,1,0,0
364.2905501889821,0,0,0,0
239.0752601646858,2,0,0,0
33.75261921056072,0,1,0,0
362.3286119012093,2,0,1,0
1058.89974609222,1,1,0,0
2785.549445909374,3,0,1,0
2049.529266096399,2,0,0,0
1452.711024747378,1,0,0,0
1553.2813434137013,2,0,1,0
1093.5796839216732,3,1,0,0
301.4928132972702,3,1,0,0
2377.2550921950906,0,0,0,0
1110.8842174200688,1,1,0,0
821.9824878863803,4,0,0,0
117.64619788426465,3,0,0,0
592.4977233839371,1,0,0,0
616.8498248029955,0,0,0,0
1999.2531918569643,4,0,1,0
791.0868989857644,1,0,0,0
478.6820564475785,3,0,0,0
3763.617160352339,1,0,0,0
117.34379962675851,2,0,0,0
549.130698651335,4,1,0,0
42.93325830688141,1,0,0,0
1346.7049496631457,4,0,0,0
2501.9700311638776,2,0,0,0
328.55591491401935,3,0,0,0
1954.3372955128295,4,0,0,0
345.61946791829934,5,0,0,0
2416.539784613971,1,1,0,0
1402.2688916121695,2,0,0,0
1634.2777671764386,3,0,0,0
18.170646414164462,0,1,0,0
3291.724972436397,1,0,0,0
1297.0790521646832,2,0,1,0
363.48536139772295,0,1,0,0
1768.4023716049078,2,1,0,0
330.6190776073191,4,0,0,0
2061.6317974144163,3,0,0,0
119.43734248109422,2,1,0,0
1216.3355000441866,4,0,1,0
778.0483709672553,3,0,0,0
101.51732152650952,0,0,0,0
276.93183488830135,2,0,0,0
12.48160847502802,5,1,0,0
632.556376660282,1,0,0,0
358.48409483719445,2,1,0,0
912.1928504155719,2,1,1,0
352.7367199452367,2,1,0,0
356.5593956246741,1,0,0,0
1359.4312228270262,2,1,1,0
49.340293239955365,0,0,0,0
2331.9623621911787,0,0,0,0
1912.3275316140762,0,1,0,0
1102.032179513412,2,0,1,0
899.4866400763401,5,0,0,0
2228.428890443056,3,0,0,0
204.97237608398876,4,0,0,0
82.26176032410241,1,0,0,0
273.7925400343189,2,0,0,0
1582.690235862734,3,0,1,0
35.28554349532651,2,1,0,0
874.2059392195671,3,0,0,0
5389.888108860084,5,0,0,0
1935.833743835769,3,0,1,0
736.9855720088177,1,0,0,0
65.75623215253151,2,0,1,0
1780.0691543267392,1,0,1,0
913.7402575437055,2,1,1,0
122.09192730281728,1,0,1,0
98.5584630744615,2,1,1,0
2403.8077307843387,1,0,0,0
1106.242110688051,3,0,0,0
1767.7703195224049,3,0,0,0
2111.7903707549413,3,0,0,0
848.1003370649202,0,0,0,0
728.6631763115787,0,1,0,0
562.8690420945743,1,0,0,0
381.18222011338315,1,0,1,0
570.2146898831338,4,0,0,0
1486.6879246667258,1,0,0,0
921.1109078171103,2,0,0,0
2230.481105629336,1,0,0,0
585.872523921944,2,1,0,0
934.1736287652889,0,0,1,0
997.7924596909264,4,0,0,0
895.7461306595129,2,0,0,0
1212.7908125529777,0,0,0,0
271.06551971661276,2,0,0,0
718.1855969024139,3,0,0,0
110.06579347833083,2,0,0,0
485.3387374990597,2,1,1,0
668.7806086687532,2,1,0,0
1056.1974309192883,0,0,0,0
3006.410131231943,0,0,1,0
917.9197243331002,1,0,1,0
1360.992826356592,3,1,0,0
705.7584888556772,4,1,0,0
1005.4062247174016,2,1,0,0
73.57357849613004,2,0,0,0
293.5547238851391,2,1,0,0
449.1867607094905,0,1,0,0
639.5938165672087,0,0,0,0
46.72348400234121,0,0,0,0
150.8509105379972,0,0,0,0
324.08925410334115,1,0,1,0
3558.9988992315907,2,0,0,0
402.490048644112,3,0,0,0
657.859302628751,6,0,0,0
218.277550445643,3,0,0,0
943.610725139916,2,0,0,0
329.45342791141206,2,0,0,0
231.92269854925019,0,0,0,0
726.8541893244205,1,1,0,0
5.521011937309773,2,1,0,0
7.693552270400302,1,1,0,0
247.2682368674306,1,0,0,0
37.412565838195825,0,0,0,0
114.31801916276622,0,0,0,0
413.79064340503083,3,0,0,0
1622.450609425646,1,1,0,0
848.7457425913127,1,0,0,0
718.8091009880626,4,0,0,0
347.41625703664744,3,0,0,0
2684.632343586216,2,1,0,0
505.8630265746683,5,0,0,0
91.12101011657559,2,0,1,0
959.893976209954,1,0,0,0
120.85594487066291,4,0,0,0
423.4607774232656,4,0,1,0
708.0820297197461,4,1,0,0
2073.2410022989166,3,0,0,0
680.322924655953,1,0,0,0
1211.5305120925102,3,1,0,0
4936.01574197811,0,0,0,0
140.97516591598156,0,1,0,0
321.21338304690164,4,1,0,0
501.8263648364749,5,1,0,0
547.884185521464,2,0,0,0
529.3648774062827,1,0,0,0
2381.7473827119143,1,1,0,0
1251.8776161694254,1,1,0,0
936.2516676317526,3,0,0,0
370.15498982939886,0,0,0,0
1736.0809938777113,2,0,0,0
3102.438393798156,0,1,0,0
1721.4778108650662,2,0,1,0
1.5663312480417482,0,0,0,0
1011.7046850671212,5,0,0,0
52.48914749504456,2,0,0,0
297.87682322247565,2,1,0,0
61.36989358196631,7,0,0,0
925.824668128792,1,0,0,0
1160.2427654447604,3,0,1,0
121.588861456813,0,0,0,0
484.2467961493604,1,0,1,0
609.2408857707893,2,0,0,0
460.5334481187394,1,0,0,0
128.9988236641173,2,1,0,0
542.9146641838807,0,0,1,0
1391.017689728074,1,1,0,0
73.65479050723611,0,0,0,0
83.5772955647598,4,0,1,0
438.1504387364303,2,0,0,0
2842.594305527841,1,0,0,0
1104.3466388409176,0,0,0,0
1135.286511699683,8,0,0,0
449.2915972898056,1,0,1,0
900.5669785734461,3,0,0,0
10.182853752543085,2,0,0,0
1010.8653099260425,1,0,0,0
2445.1508595398127,1,0,0,0
948.2290438928433,4,0,0,0
2069.0841132375435,1,0,0,0
1287.2567929071608,1,1,0,0
128.46813702599704,2,0,0,0
2327.4241159817743,2,1,0,0
68.7541617901371,0,0,0,0
763.4998458928469,2,1,0,0
153.3110102075156,1,0,0,0
11.775672614482025,3,0,0,0
548.2406856437376,1,0,1,0
349.6152191903776,2,0,0,0
665.5329742231592,6,1,0,0
860.8557570924073,3,0,0,0
44.72446625591256,0,0,0,0
131.25204388468148,2,0,0,0
817.8998397282467,4,0,0,0
420.32601619105793,0,0,0,0
1306.2768385614584,3,0,0,0
1056.3912212517102,2,0,0,0
1868.236899497368,3,0,0,0
1179.2568641026974,2,0,0,0
561.9980086040061,3,0,0,0
1117.693041105615,1,0,0,0
322.1095199801293,3,0,0,0
365.7351478809945,1,0,0,0
1555.8268158503172,5,1,0,0
591.3481289156753,0,0,0,0
1601.3722302693466,6,1,0,0
1728.3474342218728,3,0,0,0
1948.8508322579455,2,1,1,0
2484.529550993177,3,0,0,0
563.8488706998093,1,0,0,0
383.9974241431472,3,0,1,0
872.7494298500833,1,0,0,0
463.89818297258995,2,1,0,0
918.9797610752634,2,0,0,0
1222.767872369461,1,0,1,0
1166.0510706740872,2,0,0,0
469.2885042407799,2,1,0,0
182.55382580481637,2,0,0,0
563.0480135978611,5,0,0,0
153.8438949861005,1,0,0,0
2208.1574405370666,0,0,0,0
424.46057617394007,4,1,0,0
167.7795035251999,4,0,0,0
25.77715439667666,3,0,0,0
1037.9567580206074,4,0,0,0
1013.08338299682,2,1,0,0
416.4312671107416,0,0,0,0
74.41312977627453,0,1,1,0
527.0039481117462,3,0,0,0
372.8297255282833,4,1,0,0
1130.4765231587014,2,1,0,0
930.8442460058355,0,0,0,0
453.49068655889175,0,1,0,0
245.76314922424828,1,0,0,0
4425.85030936453,1,0,0,0
605.1392724652937,2,1,0,0
1165.6314385193248,0,0,0,0
151.46608209468255,0,0,0,0
664.7340822689206,1,0,0,0
27.922962422925313,2,0,1,0
704.117369470702,1,1,0,0
3324.7199885121486,4,0,0,0
484.84394479474196,2,1,0,0
39.776720774783136,3,0,0,0
31.445044725836535,2,0,0,0
491.0013626300815,3,0,0,0
174.38307385113086,0,0,0,0
23.629077081200563,4,0,0,0
1411.4629041429105,2,0,0,0
613.4547044538153,2,0,0,0
341.4271728293356,1,0,0,0
2303.4172693215432,2,0,0,0
123.45542349786531,1,0,0,0
3121.7225481409746,1,0,0,0
376.82913549052626,0,1,0,0
2192.867135568108,3,0,0,0
923.6751206847723,5,0,0,0
1752.773551376384,2,1,0,0
4135.989596000282,1,0,0,0
340.2469648986117,0,0,1,0
3247.673665959655,1,1,0,0
493.44732969162186,2,0,0,0
486.9657232099602,0,0,0,0
416.1021376304796,2,0,0,0
779.5934968938802,1,1,0,0
167.40737991188658,1,1,0,0
806.7896422915674,5,1,1,0
780.2417880895127,0,0,1,0
1435.0721383064956,2,0,1,0
1793.6610477084535,0,0,0,0
580.6069315450654,0,0,1,0
360.0137248289467,0,1,0,0
300.20670904213733,3,0,0,0
216.44582711012188,4,0,0,0
59.375957808380804,4,0,0,0
419.23139841698975,1,0,0,0
315.05010670516896,2,0,0,0
3393.746782429661,2,0,0,0
815.7868496541154,1,0,0,0
426.6024955171008,3,0,0,0
868.6145236225726,3,1,0,0
149.88925750214477,2,1,1,0
587.065673442903,1,0,0,0
984.1262057820113,3,1,0,0
671.185770979475,0,0,0,0
513.794694855752,3,0,1,0
5091.04126394246,2,0,0,0
2122.8900002467967,1,0,0,0
976.5874838068078,3,0,0,0
842.5231203811369,3,0,1,0
969.3236433199543,2,0,0,0
224.78503258578505,3,0,0,0
502.75452169019684,2,0,0,0
40.259166365760215,1,0,1,0
645.3976290435795,3,0,0,0
783.1256837529745,1,0,0,0
258.4466054589457,2,0,0,0
3325.0379718997765,2,0,0,0
2401.904017398643,4,0,0,0
1280.649533523795,1,0,0,0
762.2542630659325,1,1,1,0
2039.9836231826205,2,0,0,0
140.01216907623092,3,0,1,0
1563.078291428235,1,0,0,0
133.32662955202383,1,0,1,0
1580.9022671741686,2,0,0,0
322.64289979134264,1,1,0,0
2096.307625950449,2,0,0,0
2883.1555463501636,2,1,0,0
161.1034252146096,1,0,0,0
621.1532794591166,1,0,0,0
3962.652213142971,2,1,0,0
660.5007924873811,1,1,0,0
1991.7788752652125,2,1,0,0
888.5090469242499,2,1,0,0
470.53162128036416,3,0,0,0
336.5692190600759,3,0,0,0
227.18055290838637,2,0,0,0
1434.6370292169554,4,0,0,0
488.6410428023759,4,0,0,0
715.9562656140621,1,0,0,0
677.9147454089091,3,0,0,0
861.0429611735501,1,1,0,0
2006.764817913147,0,0,0,0
3949.6907913356827,3,0,0,0
523.5465402486668,3,0,0,0
1757.467741897353,0,0,0,0
1446.1623965025863,0,0,0,0
852.2107958446627,4,1,0,0
3124.637665197935,1,0,0,0
223.73687170445015,4,1,0,0
115.7074278197645,2,0,0,0
1923.888190892786,2,0,0,0
578.3014619474765,3,0,0,0
1877.113811032593,2,0,0,0
2235.769839287117,2,0,0,0
64.4932886875834,0,0,0,0
2149.561588070323,3,0,1,0
594.7853986684247,2,0,0,0
714.2329082461057,2,1,0,0
985.0849920853021,1,0,0,0
2608.8739595647758,1,0,0,0
19.301169365585842,1,0,0,0
647.8745639378233,3,0,0,0
1163.8615981336584,1,0,1,0
1282.6804175451045,4,0,0,0
1179.385665711108,2,0,0,0
144.37295559530932,1,0,0,0
355.81187130977406,1,0,1,0
444.2821224093347,3,0,0,0
1631.8737627865214,2,0,0,0
326.783149176632,0,0,1,0
236.61509123624856,3,0,0,0
3157.0288689500085,1,0,0,0
8.902797672285237,0,0,0,0
6128.822993904087,6,0,0,0
1129.5498544367533,1,0,1,0
1762.99301643837,4,1,1,0
349.0177585049206,3,0,1,0
14.418729738011521,3,1,0,0
1338.9128784347004,3,0,0,0
1796.6389364934007,3,0,0,0
1348.9066035480942,1,0,0,0
154.1426817102217,0,0,0,0
1400.1009236042541,1,1,0,0
1465.0033477280165,1,1,0,0
1074.526247331881,0,0,1,0
1452.9297256924133,1,0,0,0
1870.2926746788048,3,0,0,0
950.8928243129304,0,1,0,0
92.77857239491574,0,0,0,0
668.7039837876222,2,0,0,0
80.82979657432533,1,0,1,0
523.4770348253353,4,1,0,0
522.7404730506311,0,1,0,0
68.28938057355076,2,1,0,0
428.9699972993807,4,0,0,0
117.6559048780725,2,0,0,0
1651.4857100754803,4,0,0,0
2950.5299850619986,1,0,0,0
75.06463373245577,2,0,0,0
3103.6562340686855,0,0,0,0
739.3515493887611,2,0,0,0
356.054676278602,2,0,0,0
79.97662473957207,4,1,0,0
694.3964967713936,1,0,0,0
1582.3848901976178,5,0,0,0
1227.8778577836497,1,0,0,0
51.53122949604646,0,0,0,0
75.69582405825248,3,1,0,0
515.6259312160877,1,0,0,0
349.969609380049,3,0,0,0
264.4660917325595,4,0,0,0
329.9001784555116,0,0,0,0
1627.0050311567159,1,0,0,0
2648.292594543428,2,0,0,0
519.3664841775336,1,0,0,0
2365.64206824289,4,0,0,0
387.86446405724956,1,1,0,0
647.0978859895242,4,1,0,0
256.2208709727886,0,1,1,0
1022.9744619715447,0,1,0,0
3862.333967976322,2,0,0,0
925.061825810096,4,0,0,0
442.8774286066842,4,0,0,0
1043.6056184754839,1,0,0,0
131.15784425231067,3,0,0,0
2195.158435666306,1,0,1,0
699.3341822032346,1,0,0,0
